Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Right-Back,Doro,30,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
midfield,Miguel Iguaran,28,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
midfield,Luis Martínez,28,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
midfield,José Fernando Rovira,22,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
Attack,José Luis,25,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
Attack,Andrés Molina,26,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
Attack,Héctor Núñez,29,,Real Mallorca,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Home,Starting,3840944
Goalkeeper,Miguel Reina,20,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Defender,Antonio Torres,22,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Centre-Back,Ferran Olivella,29,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Left-Back,Eladio Silvestre,25,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Right-Back,Joaquim Rifé,24,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Right-Back,Julio César Benítez,25,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
midfield,Ramón Montesinos,22,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Defensive Midfield,Josep Fusté,25,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Central Midfield,Chus Pereda,27,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Right Winger,Carles Rexach,19,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Right Winger,Peru Zaballa,27,,CF Barcelona,"last 16 1st leg | Sun, 4/24/66   |  2nd leg: 1:5",Away,Starting,3840944
Goalkeeper,Miguel Reina,20,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Defender,Antonio Torres,22,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Centre-Back,Gallego,22,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Left-Back,Eladio Silvestre,25,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Right-Back,Joaquim Rifé,24,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Right-Back,Julio César Benítez,25,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
midfield,Ramón Montesinos,22,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Defensive Midfield,Josep Fusté,25,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Central Midfield,Chus Pereda,27,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Attack,José Zaldúa,24,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Right Winger,Peru Zaballa,27,,CF Barcelona,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Home,Starting,3840945
Goalkeeper,Josep Maria Rovira Torres,22,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Defender,Bolao,30,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Defender,Bernardo Sans,26,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Right-Back,Doro,30,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
midfield,Miguel Iguaran,28,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
midfield,Luis Martínez,28,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
midfield,José Fernando Rovira,22,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Attack,Danny Bergara,23,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Attack,José Luis,25,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Attack,Andrés Molina,26,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Attack,Héctor Núñez,29,,Real Mallorca,"last 16 2nd leg | Sun, 5/1/66   |  1st leg: 0:2",Away,Starting,3840945
Goalkeeper,Enrique Yarza,35,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Defender,José Ramón Irusquieta,26,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Centre-Back,Paco Santamaría,29,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Left-Back,Severino Reija,27,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
midfield,Antonio Pais,27,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
midfield,Yeyo Santos,25,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
midfield,José Luis Violeta,25,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
midfield,Juan Manuel Villa,27,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Attack,Marcelino,26,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Left Winger,Carlos Lapetra,27,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Right Winger,Canário,30,,Real Zaragoza CD,"Final | Sun, 5/29/66",Home,Starting,3840946
Goalkeeper,José Ángel Iribar,23,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Defender,José Ramón Larrauri,26,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Defender,Ramón Senarriaga,23,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Defender,Juan Mari Zorriqueta,25,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Right-Back,Luis Mari Zugazaga,21,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
midfield,Koldo Aguirre,27,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Attack,José María Argoitia,26,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Attack,Antón Arieta,20,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Attack,Pedro Lavín,18,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Left Winger,Txetxu Rojo,19,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Centre-Forward,Fidel Uriarte,21,,Athletic Bilbao,"Final | Sun, 5/29/66",Away,Starting,3840946
Goalkeeper,Ilija Pantelic,30,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Defender,Jean-Louis Luccini,23,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Defender,Victor Mosa,27,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Defender,Jean-Claude Tosi,25,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Centre-Back,Jean-Louis Hodoul,26,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
midfield,Denis Bauda,25,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
midfield,Georges Calmettes,30,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Attack,Marc Kanyan Case,30,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Attack,Michel Chaumeton,21,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Attack,Serge Lenoir,25,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Centre-Forward,François Félix,23,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840947
Attacking Midfield,Claude Papi,23,,Sporting Étoile Club Bastia ,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Substitute,3840947
Goalkeeper,Christian Laudu,26,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Defender,Guy Garrigues,24,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Defender,Jacques Glyczinski,28,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Defender,Georges Grabowski,27,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Sweeper,Serge Besnard,23,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Centre-Back,Carlos Monín,33,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
midfield,Christian Donnat,25,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
midfield,José Guillolet,25,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Attack,Hugo González,23,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Right Winger,Bernard Garcia,23,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Second Striker,Jacky Simon,31,,Red Star FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840947
Goalkeeper,Yves Chauveau,27,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Defender,Albert Domenech,19,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Defender,Alain Thiry,28,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Centre-Back,Ljubomir Mihajlović,29,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Left-Back,Bernard Lhomme,29,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Right-Back,Raymond Domenech,20,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
midfield,Daniel Ravier,24,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
midfield,Dobrivoje Trivić,28,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Attacking Midfield,Serge Chiesa,21,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Centre-Forward,Fleury Di Nallo,29,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Centre-Forward,Bernard Lacombe,20,,Olympique Lyon,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840948
Goalkeeper,Pierre Rigoni,24,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Defender,Jean-Claude Dubouil,24,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Defender,André Merelle,27,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Sweeper,Roland Mitoraj,32,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Right-Back,Gérard Papin,25,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
midfield,Ivica Liposinovic,27,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Defensive Midfield,Arnaud Dos Santos,27,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Right Midfield,Philippe Goubet,22,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Attack,Jean Gallice,23,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Attack,Édouard Wojciak,30,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Right Winger,Piero Lattuada,21,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840948
Attacking Midfield,Alain Giresse,20,,FC Girondins Bordeaux,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Substitute,3840948
Goalkeeper,Georges Carnus,30,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Defender,Jean-Pierre Lopez,29,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Sweeper,Bernard Bosquier,30,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Centre-Back,Rolland Courbis,19,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Left-Back,François Bracci,20,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Right-Back,Jules Zvunka,31,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Defensive Midfield,Robert Buigues,22,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Defensive Midfield,Georges Franceschetti,24,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Attacking Midfield,Gilbert Gress,30,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Right Winger,Roger Magnusson,27,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Centre-Forward,Josip Skoblar,31,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840949
Centre-Back,Daniel Leclercq,23,,Olympique Marseille,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Substitute,3840949
Goalkeeper,Patrick Barth,23,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Defender,Michel Baulier,23,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Defender,Jacky Pérignon,21,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Centre-Back,Fernand Jeitz,27,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Right-Back,Victor Zvunka,20,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
midfield,Daniel Bourgeois,28,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
midfield,Jésus Fandino,24,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
midfield,Jacques Pauvert,25,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Left Midfield,Claude Hausknecht,27,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Left Winger,André Tota,21,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Centre-Forward,Nestor Combin,31,,FC Metz,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840949
Goalkeeper,Jean-Michel Fouché,28,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Defender,Roger Formica,24,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Defender,Jean Palka,27,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Sweeper,Roger Lemerre,31,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Centre-Back,José Lopez,27,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
midfield,Patrice Vicq,27,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Defensive Midfield,Christian Chenu,21,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Right Midfield,Yves Herbet,27,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Attack,Eduardo Flores,28,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Attack,Antoine Kuszowski,25,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Attack,Raúl Castronovo,23,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840950
Defender,René Woltrager,27,,AS Nancy-Lorraine,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Substitute,3840950
Goalkeeper,Gérard Manet,23,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Sweeper,Marius Trésor,22,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Centre-Back,Claude Andrien,28,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Right-Back,René Le Lamer,24,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
midfield,Serge Dubreucq,23,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
midfield,César Lamonica,19,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
midfield,Gabriel Latour,27,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
midfield,Claude Le Roy,24,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Defensive Midfield,Diego Garzitto,22,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Left Winger,Lambert Verdonk,28,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Centre-Forward,François M'Pelé,25,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840950
Defender,Jean-Pierre Teisseire,32,,AC Ajaccio,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Substitute,3840950
Goalkeeper,Jean-Paul Bertrand-Demanes,20,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Centre-Back,Bernard Gardon,20,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Left-Back,Gabriel De Michèle,31,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Right-Back,Jean-Claude Osman,25,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
midfield,Michel Pech,26,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Defensive Midfield,Henri Michel,24,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Left Midfield,Claude Arribas,21,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Attacking Midfield,Gilles Rampillon,19,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Left Winger,Erich Maas,31,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Right Winger,Bernard Blanchet,28,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Centre-Forward,Ángel Marcos,29,,FC Nantes,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840951
Goalkeeper,René Gallina,27,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Defender,Pierre Bourdel,32,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Centre-Back,Patrick Brulez,21,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Left-Back,Milan Damjanovic,29,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
midfield,Jean-Yves Lecoeur,24,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Attacking Midfield,Albert Poli,27,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Attacking Midfield,Jean-Marc Guillou,26,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Attack,Michel Cassan,22,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Left Winger,Bosko Antic,27,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Centre-Forward,Éric Edwige,27,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Centre-Forward,Jean-Paul Gaidoz,30,,Angers SCO,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840951
Goalkeeper,Louis Landi,31,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Defender,Henri Augé,30,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Defender,Michel Odasso,24,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Centre-Back,Jean-Pierre Betton,26,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Centre-Back,Jean-Pierre Adams,24,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Left-Back,André Kabile,33,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Defensive Midfield,Michel Mézy,24,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Attack,Josip Pirmajer,28,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Centre-Forward,Simon Iniesta,24,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Centre-Forward,Ion Pircalab,30,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Centre-Forward,Jacky Vergnes,24,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840952
Central Midfield,Attilio Moretti,22,,Nîmes Olympique,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Substitute,3840952
Goalkeeper,Dominique Baratelli,24,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Defender,Francis Camerini,24,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Defender,Francis Isnard,27,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Centre-Back,André Chorda,34,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Centre-Back,Claude Quittet,31,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
midfield,Leif Eriksson,30,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Central Midfield,Jean-Noël Huck,23,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Attacking Midfield,Roger Jouve,23,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Right Winger,Charly Loubet,26,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Centre-Forward,Hervé Revelli,26,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Centre-Forward,Dick van Dijk,26,,OGC Nice,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Away,Starting,3840952
Goalkeeper,Bernard Iche,26,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Defender,Gérard Madronnet,22,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Sweeper,Pierre-Albert Chapuisat,24,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Left-Back,Jean-Paul Rostagni,24,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Right-Back,Daniel Zorzetto,18,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Right-Back,Jean Djorkaeff,32,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Defensive Midfield,Georges Eo,23,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Attack,Jean-Claude Bras,26,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Attack,Louis Floch,24,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Attack,Michel Prost,26,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
Centre-Forward,Mordechai Spiegler,28,,Paris FC,"11. Matchday | Tue, 10/17/72   |  8:00 PM",Home,Starting,3840953
