Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Left Midfield,Armstrong Oko-Flex,21,€500k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Starting,4244800
Attacking Midfield,Antonio Marchesano,33,€500k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Starting,4244800
Centre-Forward,Junior Ligue,18,€700k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Starting,4244800
Goalkeeper,Zivko Kostadinovic,31,€200k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Centre-Back,Fabio Daprelà,33,€200k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Centre-Back,Silvan Wallner,22,€300k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Right Midfield,Nikola Boranijasevic,31,€500k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Attacking Midfield,Nevio Di Giusto,18,€50k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Left Winger,Jonathan Okita,27,€2.50m,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Right Winger,Fabian Rohner,25,€500k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Second Striker,Daniel Afriyie,22,€1.00m,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Centre-Forward,Ivan Santini,34,€100k,FC Zürich,"25. Matchday | Sun, 2/25/24   |  2:15 PM",Away,Substitute,4244800
Goalkeeper,Karlo Letica,27,€700k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Centre-Back,Gábor Szalai,23,€650k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Centre-Back,Noë Dussenne,31,€600k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Left-Back,Morgan Poaty,26,€500k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Right-Back,Haithem Loucif,27,€600k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Defensive Midfield,Jamie Roche,22,€1.20m,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Central Midfield,Antoine Bernede,24,€2.00m,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Central Midfield,Donat Rrudhani,24,€400k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Left Winger,Brighton Labeau,28,€700k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Right Winger,Simone Pafundi,17,€8.00m,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Centre-Forward,Kaly Sène,22,€2.00m,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244801
Goalkeeper,Thomas Castella,30,€200k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Centre-Back,Berkay Dabanli,33,€200k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Centre-Back,Mickaël Nanizayamo,25,€200k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Left-Back,Chris Kablan,29,€200k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Defensive Midfield,Olivier Custodio,29,€400k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Central Midfield,Stjepan Kukuruzovic,34,€100k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Central Midfield,Alvyn Sanches,21,€2.00m,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Right Midfield,Mohsen Abdeljaoued,19,,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Centre-Forward,Seydou Traoré,19,€100k,FC Lausanne-Sport,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244801
Goalkeeper,Marvin Keller,21,€1.20m,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Centre-Back,Remo Arnold,27,€200k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Centre-Back,Granit Lekaj,34,€100k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Left-Back,Souleymane Diaby,24,€500k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Right-Back,Silvan Sidler,25,€400k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Defensive Midfield,Luca Zuffi,33,€100k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Defensive Midfield,Alexandre Jankewitz,22,€800k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Right Midfield,Adrian Gantenbein,22,€600k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Left Midfield,Sayfallah Ltaief,23,€1.00m,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Attacking Midfield,Randy Schneider,22,€600k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Centre-Forward,Boubacar Fofana,25,€800k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244801
Goalkeeper,Markus Kuster,30,€400k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Centre-Back,Basil Stillhart,29,€500k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Centre-Back,Loïc Lüthi,20,€100k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Centre-Back,Yannick Schmid,28,€300k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Defensive Midfield,Thibault Corbaz,30,€100k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Defensive Midfield,Adrian Durrer,22,€200k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Attacking Midfield,Matteo Di Giusto,23,€1.50m,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Left Winger,Nishan Burkart,24,€600k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Centre-Forward,Aldin Turkes,27,€400k,FC Winterthur,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244801
Goalkeeper,David von Ballmoos,29,€1.50m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Centre-Back,Aurèle Amenda,20,€5.00m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Centre-Back,Mohamed Camara,26,€4.20m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Left-Back,Jaouen Hadjam,20,€1.50m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Right-Back,Saidy Janko,28,€800k,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Defensive Midfield,Sandro Lauper,27,€1.00m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Right Midfield,Ebrima Colley,24,€2.60m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Left Midfield,Joel Mvuka,21,€4.00m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Attacking Midfield,Lukasz Lakomy,23,€2.50m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Centre-Forward,Cedric Itten,27,€4.50m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Centre-Forward,Meschack Elia,26,€6.00m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Starting,4244802
Goalkeeper,Anthony Racioppi,25,€2.20m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Centre-Back,Anel Husic,22,€800k,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Centre-Back,Fabian Lustenberger,35,€100k,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Left-Back,Noah Persson,20,€1.20m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Defensive Midfield,Cheikh Niasse,24,€3.80m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Right Midfield,Darian Males,22,€4.20m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Centre-Forward,Silvere Ganvoula,27,€800k,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Centre-Forward,Joël Monteiro,24,€2.00m,BSC Young Boys,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Home,Substitute,4244802
Goalkeeper,Joël Mall,32,€500k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Centre-Back,Yoan Severin,27,€1.10m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Centre-Back,Steve Rouiller,33,€200k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Left-Back,Bradley Mazikou,27,€1.00m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Right-Back,Keigo Tsunemoto,25,€1.30m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Defensive Midfield,Gaël Ondoua,28,€700k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Defensive Midfield,Timothé Cognat,26,€2.80m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Right Midfield,Miroslav Stevanovic,33,€1.00m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Left Midfield,Dereck Kutesa,26,€1.70m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Attacking Midfield,Alexis Antunes,23,€1.30m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Centre-Forward,Takuma Nishimura,27,€1.20m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Starting,4244802
Goalkeeper,Jérémy Frick,30,€500k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Centre-Back,Anthony Baron,31,€300k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Centre-Back,Dylan Bronn,28,€1.50m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Right-Back,Théo Magnin,20,€300k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Central Midfield,Samba Diba,20,€500k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Right Midfield,Bendegúz Bolla,24,€1.80m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Left Winger,Tiemoko Ouattara,18,€300k,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Centre-Forward,Jérémy Guillemenot,26,€1.00m,Servette FC,"25. Matchday | Sun, 2/25/24   |  4:30 PM",Away,Substitute,4244802
Goalkeeper,Joël Mall,32,€500k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Centre-Back,Steve Rouiller,33,€200k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Centre-Back,Dylan Bronn,28,€1.50m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Left-Back,Bradley Mazikou,27,€1.00m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Right-Back,Keigo Tsunemoto,25,€1.30m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Central Midfield,Gaël Ondoua,28,€700k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Central Midfield,Timothé Cognat,26,€2.80m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Right Midfield,Dereck Kutesa,26,€1.70m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Left Midfield,Miroslav Stevanovic,33,€1.00m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Second Striker,Alexis Antunes,23,€1.30m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Centre-Forward,Enzo Crivelli,29,€900k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244803
Goalkeeper,Jérémy Frick,30,€500k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Centre-Back,Anthony Baron,31,€300k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Centre-Back,Yoan Severin,27,€1.10m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Right-Back,Théo Magnin,20,€300k,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Right Midfield,Bendegúz Bolla,24,€1.80m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Second Striker,Takuma Nishimura,27,€1.20m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Centre-Forward,Jérémy Guillemenot,26,€1.00m,Servette FC,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244803
Goalkeeper,Lawrence Ati Zigi,27,€2.50m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Centre-Back,Abdoulaye Diaby,23,€700k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Centre-Back,Albert Vallci,28,€1.00m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Left-Back,Chima Okoroji,26,€1.00m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Right-Back,Mattia Zanotti,21,€2.00m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Defensive Midfield,Mihailo Stevanovic,22,€500k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Central Midfield,Isaac Schmidt,24,€1.40m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Central Midfield,Christian Witzig,23,€1.50m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Attacking Midfield,Bastien Toma,24,€1.00m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Centre-Forward,Chadrac Akolo,28,€700k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Centre-Forward,Willem Geubbels,22,€2.00m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244803
Goalkeeper,Lukas Watkowiak,27,€200k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Centre-Back,Justin Janitzek,20,€200k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Right-Back,Patrick Sutter,25,€300k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Defensive Midfield,Corsin Konietzke,17,€150k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Attacking Midfield,Víctor Ruiz,30,€500k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Right Winger,Julian Von Moos,22,€1.80m,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Centre-Forward,Fabian Schubert,29,€500k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Centre-Forward,Nikolaj Möller,21,€600k,FC St. Gallen 1879,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244803
Goalkeeper,Jérémy Vachoux,29,€500k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Centre-Back,Lucas Pos,26,€400k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Centre-Back,Lavdrim Hajrulahu,25,€400k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Centre-Back,Rayan Kadima,26,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Left-Back,Mohamed Abdallah,24,€400k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Right-Back,Ibrahim Diakité,20,€700k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Central Midfield,Romain Bayard,30,€200k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Central Midfield,Edmond Akichi,33,€200k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Right Midfield,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Left Midfield,Ismaël Gharbi,19,€5.00m,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Centre-Forward,Alban Ajdini,24,€1.20m,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Starting,4244804
Goalkeeper,Dany Da Silva,31,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Centre-Back,Sahmkou Camara,20,€500k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Left-Back,Michael Heule,22,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Right-Back,Lamine Gassama,34,€100k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Defensive Midfield,Giovani Bamba,24,€400k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Defensive Midfield,Valon Hamdiu,25,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Attacking Midfield,Liridon Mulaj,25,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Centre-Forward,Nathan Garcia,24,€300k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Centre-Forward,Gabriel Kyeremateng,24,€350k,FC Stade-Lausanne-Ouchy,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Home,Substitute,4244804
Goalkeeper,Justin Hammel,23,€500k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Centre-Back,Joshua Laws,26,€300k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Centre-Back,Kristers Tobers,23,€700k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Centre-Back,Maksim Paskotsi,21,€200k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Central Midfield,Ayumu Seko,23,€2.00m,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Central Midfield,Amir Abrashi,33,€200k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Right Midfield,Liam Bollati,20,€100k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Left Midfield,Théo Ndicka Matam,23,€500k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Left Winger,Francis Momoh,22,€900k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Right Winger,Filipe de Carvalho,20,€1.30m,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Centre-Forward,Dorian Babunski,27,€700k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Starting,4244804
Goalkeeper,Steven Deana,33,€100k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Left-Back,Florian Hoxha,23,€300k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Defensive Midfield,Tim Meyer,19,€200k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Central Midfield,Samuel Marques,19,€50k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Central Midfield,Tsiy Ndenge,26,€1.50m,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Left Midfield,Pascal Schürpf,34,€100k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Attacking Midfield,Dijon Kameri,19,€3.00m,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Attacking Midfield,Oliver Batista Meier,23,€700k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Centre-Forward,Asumah Abubakar,26,€300k,Grasshopper Club Zurich,"26. Matchday | Sat, 3/2/24   |  6:00 PM",Away,Substitute,4244804
Goalkeeper,Marwin Hitz,36,€200k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Centre-Back,Adrian Leon Barisic,22,€2.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Centre-Back,Fabian Frei,35,€200k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Left-Back,Dominik Schmid,25,€1.70m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Right-Back,Nicolas Vouilloz,22,€1.70m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Central Midfield,Renato Veiga,20,€2.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Central Midfield,Taulant Xhaka,32,€200k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Right Midfield,Anton Kade,20,€1.20m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Left Midfield,Juan Carlos Gauto,19,€3.50m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Centre-Forward,Roméo Beney,19,€300k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Centre-Forward,Thierno Barry,21,€1.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Starting,4244805
Goalkeeper,Mirko Salvi,30,€100k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Right-Back,Mohamed Dräger,27,€700k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Right-Back,Kevin Rüegg,25,€500k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Defensive Midfield,Leon Avdullahu,20,€500k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Left Midfield,Benjamin Kololli,31,€250k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Attacking Midfield,Dion Kacuri,20,€800k,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Centre-Forward,Maurice Malone,23,€2.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Centre-Forward,Jean-Kévin Augustin,26,€1.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Centre-Forward,Djordje Jovanovic,25,€3.00m,FC Basel 1893,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Home,Substitute,4244805
Goalkeeper,Karlo Letica,27,€700k,FC Lausanne-Sport,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Away,Starting,4244805
Centre-Back,Gábor Szalai,23,€650k,FC Lausanne-Sport,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Away,Starting,4244805
Centre-Back,Noë Dussenne,31,€600k,FC Lausanne-Sport,"26. Matchday | Sat, 3/2/24   |  8:30 PM",Away,Starting,4244805
