Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Left-Back,Bradley Mazikou,27,€1.00m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Right-Back,Keigo Tsunemoto,25,€900k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Defensive Midfield,Gaël Ondoua,27,€700k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Central Midfield,Timothé Cognat,25,€2.80m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Central Midfield,Alexis Antunes,23,€1.30m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Left Winger,Dereck Kutesa,25,€1.70m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Right Winger,Miroslav Stevanovic,33,€1.50m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Centre-Forward,Chris Bedia,27,€2.50m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Starting,4089761
Goalkeeper,Jérémy Frick,30,€500k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Centre-Back,Nicolas Vouilloz,22,€2.00m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Right-Back,Théo Magnin,20,€100k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Defensive Midfield,David Douline,30,€700k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Central Midfield,Samba Diba,19,€300k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Right Midfield,Bendegúz Bolla,23,€1.80m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Centre-Forward,Jérémy Guillemenot,25,€1.00m,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Centre-Forward,Enzo Crivelli,28,€900k,Servette FC,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Home,Substitute,4089761
Goalkeeper,Pascal Loretz,20,€1.50m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Centre-Back,Denis Simani,32,€200k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Centre-Back,Luca Jaquez,20,€700k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Left-Back,Martin Frydek,31,€500k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Right-Back,Severin Ottiger,20,€1.00m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Defensive Midfield,Ardon Jashari,21,€6.50m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Right Midfield,Pius Dorn,27,€1.50m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Left Midfield,Nicky Beloko,23,€2.60m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Attacking Midfield,Max Meyer,28,€3.00m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Centre-Forward,Sofyan Chader,23,€800k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Centre-Forward,Teddy Okou,25,€800k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Starting,4089761
Goalkeeper,Vaso Vasic,33,€100k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Centre-Back,Mauricio Willimann,20,€300k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Right-Back,Dario Ulrich,25,€200k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Central Midfield,Nicolas Haas,27,€2.00m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Attacking Midfield,Jakub Kadák,22,€900k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Left Winger,Kevin Spadanuda,26,€600k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Centre-Forward,Thibault Klidjé,22,€300k,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Centre-Forward,Lars Villiger,20,€1.20m,FC Luzern,"12. Matchday | Sun, 10/29/23   |  4:30 PM",Away,Substitute,4089761
Goalkeeper,Lawrence Ati Zigi,26,€2.50m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Centre-Back,Jozo Stanic,24,€650k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Centre-Back,Chima Okoroji,26,€1.00m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Left-Back,Isaac Schmidt,23,€1.40m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Right-Back,Mattia Zanotti,20,€1.00m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Central Midfield,Jordi Quintillà,30,€1.30m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Central Midfield,Bastien Toma,24,€1.00m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Right Midfield,Christian Witzig,22,€1.00m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Left Midfield,Grégory Karlen,28,€200k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Centre-Forward,Chadrac Akolo,28,€500k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Centre-Forward,Willem Geubbels,22,€1.50m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089762
Goalkeeper,Lukas Watkowiak,27,€200k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Centre-Back,Justin Janitzek,19,€500k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Right-Back,Patrick Sutter,24,€300k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Central Midfield,Mihailo Stevanovic,21,€500k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Attacking Midfield,Richard van der Venne,31,€300k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Left Winger,Felix Mambimbi,22,€1.20m,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Right Winger,Albin Krasniqi,20,€200k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Centre-Forward,Fabian Schubert,29,€500k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Centre-Forward,Nikolaj Möller,21,€400k,FC St. Gallen 1879,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089762
Goalkeeper,Manuel Kuttin,29,€200k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Centre-Back,Kristers Tobers,22,€500k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Centre-Back,Ayumu Seko,23,€2.40m,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Left-Back,Théo Ndicka Matam,23,€500k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Right-Back,Maksim Paskotsi,20,€200k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Defensive Midfield,Amir Abrashi,33,€200k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Defensive Midfield,Tsiy Ndenge,26,€1.10m,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Right Midfield,Awer Mabil,28,€1.30m,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Left Midfield,Pascal Schürpf,34,€100k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Attacking Midfield,Giotto Morandi,24,€800k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Centre-Forward,Dorian Babunski,27,€700k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089762
Goalkeeper,Nicolas Glaus,21,€100k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Centre-Back,Nigel Lonwijk,21,€1.00m,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Centre-Back,Elvir Zukaj,21,€100k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Left-Back,Florian Hoxha,22,€200k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Left Midfield,Filipe de Carvalho,19,€700k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Attacking Midfield,Dion Kacuri,19,€800k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Right Winger,Theo Corbeanu,21,€1.90m,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Centre-Forward,Bradley Fink,20,€800k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Centre-Forward,Elmin Rastoder,22,€300k,Grasshopper Club Zurich,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089762
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Centre-Back,Mohamed Tijani,26,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Centre-Back,Breston Malula,22,€500k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Left-Back,William Le Pogam,30,€300k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Right-Back,Anthony Sauthier,32,€200k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Defensive Midfield,Boris Céspedes,28,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Central Midfield,Liziero,25,€2.50m,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Central Midfield,Evans Maurin,22,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Left Winger,Christopher Lungoyi,23,€800k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Right Winger,Varol Tasar,27,€500k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Centre-Forward,Aimen Mahious,26,€1.10m,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Starting,4089763
Goalkeeper,Sebastian Breza,25,€600k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Centre-Back,Niklas Gunnarsson,32,€200k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Right-Back,Haithem Loucif,27,€600k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Defensive Midfield,Samuel Oum Gouet,25,€700k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Central Midfield,Ricardo Alves,21,€500k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Central Midfield,Dominic Corness,20,€300k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Right Winger,Mauro Rodrigues,22,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Centre-Forward,Kevin Carlos,22,€400k,Yverdon Sport FC,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Home,Substitute,4089763
Goalkeeper,Marvin Keller,21,€1.00m,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Centre-Back,Remo Arnold,26,€200k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Centre-Back,Yannick Schmid,28,€300k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Left-Back,Tobias Schättin,26,€300k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Right-Back,Silvan Sidler,25,€400k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Defensive Midfield,Musa Araz,29,€300k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Defensive Midfield,Luca Zuffi,33,€100k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Right Midfield,Randy Schneider,22,€600k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Left Midfield,Sayfallah Ltaief,23,€700k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Attacking Midfield,Matteo Di Giusto,23,€1.50m,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Centre-Forward,Aldin Turkes,27,€400k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Starting,4089763
Goalkeeper,Markus Kuster,29,€400k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Centre-Back,Basil Stillhart,29,€500k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Left-Back,Souleymane Diaby,24,€900k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Right-Back,Adrian Gantenbein,22,€600k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Defensive Midfield,Thibault Corbaz,29,€100k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Right Midfield,Samuel Ballet,22,€1.00m,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Left Midfield,Samir Ramizi,32,€300k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Left Winger,Nishan Burkart,23,€600k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Centre-Forward,Roman Buess,31,€200k,FC Winterthur,"12. Matchday | Sat, 10/28/23   |  6:00 PM",Away,Substitute,4089763
Goalkeeper,Yanick Brecher,30,€1.00m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Centre-Back,Fabio Daprelà,32,€200k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Centre-Back,Lindrit Kamberi,24,€900k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Centre-Back,Nikola Katic,27,€1.20m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Defensive Midfield,Cheick Condé,23,€2.00m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Defensive Midfield,Ifeanyi Mathew,26,€1.30m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Right Midfield,Nikola Boranijasevic,31,€700k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Left Midfield,Rodrigo Conceição,23,€1.00m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Left Winger,Jonathan Okita,27,€2.00m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Right Winger,Antonio Marchesano,32,€500k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Centre-Forward,Daniel Afriyie,22,€800k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Starting,4089764
Goalkeeper,Zivko Kostadinovic,31,€200k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Centre-Back,Mirlind Kryeziu,26,€200k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Centre-Back,Silvan Wallner,21,€300k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Centre-Back,Marc Hornschuh,32,€200k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Left Midfield,Adrián Guerrero,25,€2.00m,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Attacking Midfield,Bledian Krasniqi,22,€800k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Left Winger,Armstrong Oko-Flex,21,€500k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Right Winger,Fabian Rohner,25,€500k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Centre-Forward,Ivan Santini,34,€100k,FC Zürich,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Home,Substitute,4089764
Goalkeeper,Dany Da Silva,30,€200k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Centre-Back,Lavdrim Hajrulahu,25,€400k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Centre-Back,Rayan Kadima,25,€300k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Left-Back,Lucas Pos,25,€400k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Right-Back,Sahmkou Camara,20,€400k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Defensive Midfield,Edmond Akichi,33,€200k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Right Midfield,Elies Mahmoud,22,€800k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Left Midfield,Alban Ajdini,24,€800k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Attacking Midfield,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Attacking Midfield,Ismaël Gharbi,19,€5.00m,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Centre-Forward,Florian Danho,23,€500k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Starting,4089764
Goalkeeper,Tristan Zesiger,21,€100k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Centre-Back,Dylan Ouedraogo,25,€300k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Defensive Midfield,Giovani Bamba,24,€400k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Defensive Midfield,Romain Bayard,30,€200k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Central Midfield,Emmanuel Essiam,19,€800k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Attacking Midfield,Liridon Mulaj,24,€250k,FC Stade-Lausanne-Ouchy,"12. Matchday | Sat, 10/28/23   |  8:30 PM",Away,Substitute,4089764
Goalkeeper,Marwin Hitz,36,€200k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Centre-Back,Finn van Breemen,20,€800k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Centre-Back,Fabian Frei,34,€200k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Left-Back,Dominik Schmid,25,€2.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Right-Back,Mohamed Dräger,27,€700k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Central Midfield,Renato Veiga,20,€1.50m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Central Midfield,Taulant Xhaka,32,€200k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Right Midfield,Anton Kade,19,€900k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Left Midfield,Yusuf Demir,20,€5.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Second Striker,Jean-Kévin Augustin,26,€1.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Centre-Forward,Djordje Jovanovic,24,€3.50m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Starting,4089765
Goalkeeper,Mirko Salvi,29,€100k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Right-Back,Michael Lang,32,€200k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Right-Back,Kevin Rüegg,25,€500k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Defensive Midfield,Leon Avdullahu,19,€300k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Attacking Midfield,Gabriel Sigua,18,€1.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Left Winger,Junior Zé,17,€700k,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Right Winger,Juan Carlos Gauto,19,€4.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Centre-Forward,Maurice Malone,23,€2.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Centre-Forward,Thierno Barry,21,€1.00m,FC Basel 1893,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Home,Substitute,4089765
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Centre-Back,Mohamed Tijani,26,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Centre-Back,Breston Malula,23,€500k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Central Midfield,Boris Céspedes,28,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Central Midfield,Liziero,25,€2.50m,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Right Midfield,Anthony Sauthier,32,€200k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Left Midfield,William Le Pogam,30,€300k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Left Winger,Evans Maurin,22,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Right Winger,Varol Tasar,27,€500k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Centre-Forward,Kevin Carlos,22,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Starting,4089765
Goalkeeper,Sebastian Breza,25,€600k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Centre-Back,Niklas Gunnarsson,32,€200k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Centre-Back,Christian Marques,20,€300k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Right-Back,Haithem Loucif,27,€600k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Defensive Midfield,Néhemie Lusuena,25,€300k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Defensive Midfield,Samuel Oum Gouet,25,€700k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Central Midfield,Dominic Corness,20,€300k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
Left Winger,Mihael Klepac,26,€400k,Yverdon Sport FC,"13. Matchday | Sun, 11/5/23   |  4:30 PM",Away,Substitute,4089765
