Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID,matchday,weekday,date,time,Minutes Played,Player Event
Centre-Forward,Kaly Sène,22,€1.00m,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,89,Substituted Out
Goalkeeper,Raphael Spiegel,30,€200k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Centre-Back,Berkay Dabanli,33,€200k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Centre-Back,Mickaël Nanizayamo,25,€200k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Right-Back,Raoul Giger,26,€500k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,10,Substituted In
Central Midfield,Stjepan Kukuruzovic,34,€100k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,1,Substituted In
Left Midfield,Toichi Suzuki,23,€700k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,10,Substituted In
Left Midfield,Dominik Schwizer,27,€300k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,1,Substituted In
Left Winger,Trae Coyle,22,€400k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Centre-Forward,Brighton Labeau,27,€700k,FC Lausanne-Sport,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Home,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,32,Substituted In
Goalkeeper,Dany Da Silva,30,€200k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Centre-Back,Dylan Ouedraogo,25,€300k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Centre-Back,Lucas Pos,25,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Centre-Back,Lavdrim Hajrulahu,25,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Central Midfield,Giovani Bamba,24,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,76,Substituted Out
Central Midfield,Edmond Akichi,33,€200k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Right Midfield,Lamine Gassama,34,€100k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,76,Substituted Out
Left Midfield,Linus Obexer,26,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,11,Substituted Out
Left Winger,Ismaël Gharbi,19,€5.00m,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,58,Substituted Out
Right Winger,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,90,
Centre-Forward,Florian Danho,23,€500k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Starting,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,58,Substituted Out
Goalkeeper,Tristan Zesiger,21,€100k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Centre-Back,Rayan Kadima,25,€300k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Centre-Back,Sahmkou Camara,20,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Left-Back,Michael Heule,22,€300k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,79,Substituted In
Right-Back,Mohamed Abdallah,24,€400k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,14,Substituted In
Central Midfield,Emmanuel Essiam,19,€800k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,0,
Right Midfield,Elies Mahmoud,22,€800k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,14,Substituted In
Attacking Midfield,Liridon Mulaj,24,€250k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,32,Substituted In
Right Winger,Alban Ajdini,24,€800k,FC Stade-Lausanne-Ouchy,"15. Matchday | Sun, 11/26/23   |  2:15 PM",Away,Substitute,4089778,15. Matchday,Sun,2023-11-26,2:15 PM,32,Substituted In
Goalkeeper,Pascal Loretz,20,€1.50m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Centre-Back,Denis Simani,32,€200k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Centre-Back,Luca Jaquez,20,€700k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Left-Back,Martin Frydek,31,€500k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Right-Back,Severin Ottiger,20,€1.00m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Defensive Midfield,Ardon Jashari,21,€6.50m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,51,Substituted Out
Right Midfield,Pius Dorn,27,€1.50m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Left Midfield,Nicky Beloko,23,€2.60m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Attacking Midfield,Max Meyer,28,€3.00m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,81,Substituted Out
Centre-Forward,Sofyan Chader,23,€800k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,71,Substituted Out
Centre-Forward,Lars Villiger,20,€1.20m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,81,Substituted Out
Goalkeeper,Vaso Vasic,33,€100k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Centre-Back,Mauricio Willimann,20,€300k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Right-Back,Dario Ulrich,25,€200k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,19,Substituted In
Central Midfield,Noah Rupp,20,€400k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Central Midfield,Nicolas Haas,27,€2.00m,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,39,Substituted In
Attacking Midfield,Jakub Kadák,22,€900k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,9,Substituted In
Attacking Midfield,Sascha Meyer,17,,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Centre-Forward,Thibault Klidjé,22,€300k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Centre-Forward,Asumah Abubakar,26,€300k,FC Luzern,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Home,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,9,Substituted In
Goalkeeper,Marvin Keller,21,€1.00m,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Centre-Back,Basil Stillhart,29,€500k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Centre-Back,Remo Arnold,26,€200k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Left-Back,Tobias Schättin,26,€300k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,89,Substituted Out
Right-Back,Adrian Gantenbein,22,€600k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Defensive Midfield,Thibault Corbaz,29,€100k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,50,Substituted Out
Defensive Midfield,Luca Zuffi,33,€100k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Right Midfield,Samuel Ballet,22,€1.00m,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,46,Substituted Out
Left Midfield,Sayfallah Ltaief,23,€700k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,84,Substituted Out
Attacking Midfield,Matteo Di Giusto,23,€1.50m,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Centre-Forward,Aldin Turkes,27,€400k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Starting,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,90,
Goalkeeper,Markus Kuster,29,€400k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Centre-Back,Yannick Schmid,28,€300k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Centre-Back,Loïc Lüthi,20,€100k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Left-Back,Souleymane Diaby,24,€900k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Right-Back,Silvan Sidler,25,€400k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,0,
Left Midfield,Samir Ramizi,32,€300k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,6,Substituted In
Attacking Midfield,Randy Schneider,22,€600k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,44,Substituted In
Left Winger,Nishan Burkart,23,€600k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,40,Substituted In
Centre-Forward,Roman Buess,31,€200k,FC Winterthur,"15. Matchday | Sat, 11/25/23   |  6:00 PM",Away,Substitute,4089779,15. Matchday,Sat,2023-11-25,6:00 PM,1,Substituted In
Goalkeeper,Joël Mall,32,€500k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,45,Substituted Out
Centre-Back,Yoan Severin,26,€1.10m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Centre-Back,Steve Rouiller,33,€200k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Left-Back,Anthony Baron,30,€300k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,77,Substituted Out
Right-Back,Keigo Tsunemoto,25,€900k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Central Midfield,Gaël Ondoua,28,€700k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Central Midfield,Timothé Cognat,25,€2.80m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Right Midfield,Dereck Kutesa,25,€1.70m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Left Midfield,Bendegúz Bolla,24,€1.80m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Centre-Forward,Chris Bedia,27,€2.50m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Centre-Forward,Jérémy Guillemenot,25,€1.00m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Goalkeeper,Jérémy Frick,30,€500k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,45,Substituted In
Centre-Back,Nicolas Vouilloz,22,€2.00m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,13,Substituted In
Right-Back,Issa Kaloga,19,€200k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Right-Back,Théo Magnin,20,€100k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Central Midfield,Samba Diba,19,€300k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Attacking Midfield,Alexis Antunes,23,€1.30m,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Left Winger,Hussayn Touati,22,€400k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Left Winger,Tiemoko Ouattara,18,€300k,Servette FC,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Home,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Goalkeeper,Justin Hammel,22,€500k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Centre-Back,Joshua Laws,25,€300k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,37,Substituted Out
Centre-Back,Kristers Tobers,22,€500k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Left-Back,Florian Hoxha,22,€200k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Right-Back,Maksim Paskotsi,20,€200k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,76,Substituted Out
Central Midfield,Amir Abrashi,33,€200k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Central Midfield,Tsiy Ndenge,26,€1.10m,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Right Midfield,Theo Corbeanu,21,€1.90m,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,76,Substituted Out
Left Midfield,Awer Mabil,28,€1.30m,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,90,
Centre-Forward,Bradley Fink,20,€800k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,46,Substituted Out
Centre-Forward,Francis Momoh,22,€700k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Starting,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,63,Substituted Out
Goalkeeper,Manuel Kuttin,29,€200k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Centre-Back,Ayumu Seko,23,€2.40m,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,53,Substituted In
Centre-Back,Elvir Zukaj,21,€100k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Left-Back,Théo Ndicka Matam,23,€500k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Right-Back,Liam Bollati,20,€100k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,14,Substituted In
Left Midfield,Robin Kalem,21,€200k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,0,
Left Midfield,Filipe de Carvalho,19,€700k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,14,Substituted In
Attacking Midfield,Giotto Morandi,24,€800k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,44,Substituted In
Centre-Forward,Dorian Babunski,27,€700k,Grasshopper Club Zurich,"15. Matchday | Sun, 11/26/23   |  4:30 PM",Away,Substitute,4089780,15. Matchday,Sun,2023-11-26,4:30 PM,27,Substituted In
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Back,Mohamed Tijani,26,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Back,Niklas Gunnarsson,32,€200k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,71,Substituted Out
Central Midfield,Breston Malula,23,€500k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,63,Substituted Out
Central Midfield,Haithem Loucif,27,€600k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,63,Substituted Out
Right Midfield,Anthony Sauthier,32,€200k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Left Midfield,William Le Pogam,30,€300k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Attacking Midfield,Boris Céspedes,28,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Forward,Varol Tasar,27,€500k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,71,Substituted Out
Centre-Forward,Kevin Carlos,22,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Goalkeeper,Sebastian Breza,25,€600k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,0,
Centre-Back,Christian Marques,20,€300k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,0,
Defensive Midfield,Néhemie Lusuena,25,€300k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,0,
Defensive Midfield,Samuel Oum Gouet,25,€700k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,0,
Central Midfield,Ricardo Alves,21,€500k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,27,Substituted In
Central Midfield,Liziero,25,€2.50m,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,0,
Central Midfield,Dominic Corness,20,€300k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,27,Substituted In
Left Winger,Mihael Klepac,26,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,19,Substituted In
Right Winger,Mauro Rodrigues,22,€400k,Yverdon Sport FC,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Home,Substitute,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,19,Substituted In
Goalkeeper,Amir Saipi,23,€1.50m,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Back,Kreshnik Hajrizi,24,€800k,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Centre-Back,Lukas Mai,23,€2.20m,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Left-Back,Albian Hajdari,20,€1.60m,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,77,Substituted Out
Right-Back,Allan Arigoni,25,€800k,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
Defensive Midfield,Jonathan Sabbatini,35,€100k,FC Lugano,"15. Matchday | Sat, 11/25/23   |  8:30 PM",Away,Starting,4089781,15. Matchday,Sat,2023-11-25,8:30 PM,90,
